"name","pos","name_yahoo","team_yahoo","positionRank_yahoo","overallRank_yahoo","pts_yahoo","passAtt_yahoo","passComp_yahoo","passYds_yahoo","passTds_yahoo","passInt_yahoo","rushAtt_yahoo","rushYds_yahoo","rushTds_yahoo","rec_yahoo","recYds_yahoo","recTds_yahoo","returnTds_yahoo","twoPts_yahoo","fumbles_yahoo"
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",5,29,16.3,11.6,NA,0,0,0,0,0,0,6.8,97.1,0.6,0,0,0.1
"BROCKOSWEILER","QB","Brock Osweiler","DEN",20,30,16.06,0,NA,236,1.4,0.6,2.7,9.5,0.1,0,0,0,0,0,0.1
"AUSTINDAVIS","QB","Austin Davis","CLE",21,31,16.04,0,NA,282,1.5,1.4,1.6,4.8,0,0,0,0,0,0,0.3
"JAYCUTLER","QB","Jay Cutler","CHI",22,32,16.02,0,NA,240,1.5,0.9,3,14,0.1,0,0,0,0,0,0.3
"JAMEISWINSTON","QB","Jameis Winston","TB",23,33,15.93,0,NA,237,1.4,0.9,3.1,14.7,0.1,0,0,0,0,0,0.3
"ALEXSMITH","QB","Alex Smith","KC",24,34,15.92,0,NA,226,1.2,0.6,4.2,22.7,0.1,0,0,0,0,0,0.2
"MATTSCHAUB","QB","Matt Schaub","BAL",25,35,15.83,0,NA,273,1.5,1.1,1.8,2.9,0.1,0,0,0,0,0,0.3
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",6,36,15.75,9.5,NA,0,0,0,0,0,0,6.5,89.9,0.6,0,0,0.1
"MATTFORTE","RB","Matt Forte","CHI",6,37,15.58,3.2,NA,0,0,0,17.4,78.3,0.6,2.6,24,0.1,0,0,0.1
"SAMBRADFORD","QB","Sam Bradford","PHI",26,38,15.49,0,NA,287,1.2,0.9,1.9,4.8,0.1,0,0,0,0,0,0.4
"BRIANHOYER","QB","Brian Hoyer","HOU",27,39,15.48,0,NA,258,1.5,1,1.6,2.5,0,0,0,0,0,0,0.2
"CHARCANDRICKWEST","RB","Charcandrick West","KC",7,40,15.28,4.1,NA,0,0,0,15.5,63.4,0.7,3,23.5,0.1,0,0,0.1
"AJGREEN","WR","A.J. Green","CIN",7,41,15.27,8.9,NA,0,0,0,0,0,0,5.5,85,0.7,0,0,0.1
"TODDGURLEY","RB","Todd Gurley","STL",8,42,15.15,3.2,NA,0,0,0,16.2,67.8,0.8,2.5,18.8,0.1,0,0,0.1
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",8,43,14.89,10,NA,0,0,0,0,0,0,6.3,85.2,0.5,0,0,0
"BRANDONMARSHALL","WR","Brandon Marshall","NYJ",9,44,14.67,10.3,NA,0,0,0,0,0,0,6.2,74.5,0.7,0,0,0.1
"DOUGMARTIN","RB","Doug Martin","TB",9,45,14.53,2.7,NA,0,0,0,20.7,85.6,0.5,2.2,18.3,0.1,0,0,0.1
"DAVIDJOHNSON","RB","David Johnson","ARI",10,46,14.42,4.3,NA,0,0,0,15.2,56.9,0.4,3.4,35.2,0.2,0,0,0.2
"DANNYAMENDOLA","WR","Danny Amendola","NE",10,47,14.39,8.5,NA,0,0,0,0.5,3.5,0,6.6,68.7,0.6,0.1,0,0.1
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",11,48,14.32,1.6,NA,0,0,0,19.5,97,0.5,1.3,9.3,0.1,0,0,0.1
"JARVISLANDRY","WR","Jarvis Landry","MIA",11,49,14.14,9,NA,0,0,0,1.5,11.7,0,6.8,65.9,0.5,0,0,0
"DARRENMCFADDEN","RB","Darren McFadden","DAL",12,49,14.14,3.5,NA,0,0,0,19.8,82.7,0.3,2.8,23.1,0.1,0,0,0.1
"ALLENROBINSON","WR","Allen Robinson","JAX",12,51,14.05,9.1,NA,0,0,0,0,0,0,5.7,82.3,0.5,0,0,0
"ERICDECKER","WR","Eric Decker","NYJ",13,52,13.68,9,NA,0,0,0,0,0,0,5.5,68.8,0.7,0,0,0
"LAMARMILLER","RB","Lamar Miller","MIA",13,53,13.66,4.3,NA,0,0,0,13.6,57.5,0.5,3.5,26.5,0.1,0,0,0.1
"GREGOLSEN","TE","Greg Olsen","CAR",1,54,13.57,7.7,NA,0,0,0,0,0,0,5.2,64.2,0.8,0,0,0
"DEMARCOMURRAY","RB","DeMarco Murray","PHI",14,54,13.57,4.8,NA,0,0,0,14.3,59.9,0.4,3.7,28.5,0.1,0,0,0.1
"BRANDONLAFELL","WR","Brandon LaFell","NE",14,56,13.55,7.8,NA,0,0,0,0,0,0,5.3,68.8,0.7,0,0,0
"SHAUNDRAUGHN","RB","Shaun Draughn","SF",15,57,13.54,4.7,NA,0,0,0,18.7,78,0.2,3.6,28.7,0.1,0,0,0.2
"LEGARRETTEBLOUNT","RB","LeGarrette Blount","NE",15,57,13.54,1.1,NA,0,0,0,17.3,86.4,0.6,0.8,6.2,0.1,0,0,0.1
"THOMASRAWLS","RB","Thomas Rawls","SEA",17,59,13.38,2.2,NA,0,0,0,19,86.5,0.4,1.7,13.2,0.1,0,0,0.1
"MARTAVISBRYANT","WR","Martavis Bryant","PIT",15,60,13.24,7.4,NA,0,0,0,0.5,3.4,0,4.4,70.1,0.6,0,0,0
"MICHAELCRABTREE","WR","Michael Crabtree","OAK",16,61,13.15,9.2,NA,0,0,0,0,0,0,5.7,76.9,0.4,0,0,0
"TYHILTON","WR","T.Y. Hilton","IND",17,62,13.06,10.5,NA,0,0,0,0,0,0,6.2,75.5,0.4,0,0,0.1
"KIRKCOUSINS","QB","Kirk Cousins","WAS",28,63,13.02,0,NA,224,1.2,0.9,1.2,4.8,0,0,0,0,0,0,0.2
"JAVORIUSALLEN","RB","Javorius Allen","BAL",18,64,12.87,4.1,NA,0,0,0,14.7,58.3,0.3,3.3,27.8,0.1,0,0,0.1
"AMARICOOPER","WR","Amari Cooper","OAK",18,65,12.78,9.2,NA,0,0,0,0.2,1.4,0,5.6,77.2,0.4,0,0,0
"MATTCASSEL","QB","Matt Cassel","DAL",29,66,12.66,0,NA,214,1.2,1.2,2.6,11.4,0,0,0,0,0,0,0.4
"TEDDYBRIDGEWATER","QB","Teddy Bridgewater","MIN",30,67,12.59,0,NA,201,0.8,0.8,3.1,15.5,0.1,0,0,0,0,0,0.1
"EDDIELACY","RB","Eddie Lacy","GB",19,68,12.54,3.2,NA,0,0,0,16,64.7,0.4,2.5,18.4,0.1,0,0,0.1
"RANDALLCOBB","WR","Randall Cobb","GB",19,69,12.48,7.5,NA,0,0,0,0.2,1.6,0,5.2,67.5,0.5,0,0,0
"CJANDERSON","RB","C.J. Anderson","DEN",20,70,12.14,2.2,NA,0,0,0,14.7,64.4,0.5,1.8,14.9,0.1,0,0,0
"CHRISIVORY","RB","Chris Ivory","NYJ",21,71,12.12,1.6,NA,0,0,0,17,73.7,0.5,1.2,8.7,0.1,0,0,0.1
"SAMMYWATKINS","WR","Sammy Watkins","BUF",20,72,12.09,8.2,NA,0,0,0,0,0,0,5,72.2,0.4,0,0,0
"GOLDENTATE","WR","Golden Tate","DET",21,73,12,8.1,NA,0,0,0,0.4,2.7,0,5.6,64.5,0.4,0,0,0
"CASEKEENUM","QB","Case Keenum","STL",31,74,11.9,0,NA,213,0.9,0.8,1.7,6.7,0.1,0,0,0,0,0,0.3
"MIKEEVANS","WR","Mike Evans","TB",22,75,11.86,7.7,NA,0,0,0,0,0,0,4.5,69.3,0.4,0,0,0
"DEZBRYANT","WR","Dez Bryant","DAL",23,76,11.79,8.9,NA,0,0,0,0,0,0,5.2,69.6,0.4,0,0,0
"KAMARAIKEN","WR","Kamar Aiken","BAL",24,77,11.76,7.8,NA,0,0,0,0,0,0,4.8,72.2,0.4,0,0,0
"JEREMYMACLIN","WR","Jeremy Maclin","KC",25,78,11.68,8.2,NA,0,0,0,0,0,0,5.4,71.2,0.3,0,0,0
"TRAVISBENJAMIN","WR","Travis Benjamin","CLE",26,79,11.59,8,NA,0,0,0,0,0,0,4.7,68.3,0.3,0.1,0,0
"DEMARYIUSTHOMAS","WR","Demaryius Thomas","DEN",27,80,11.54,8.3,NA,0,0,0,0,0,0,5.2,66.1,0.4,0,0,0
"LATAVIUSMURRAY","RB","Latavius Murray","OAK",22,81,11.45,2.8,NA,0,0,0,15.6,66.4,0.3,2.2,17.1,0.1,0,0,0.1
"JEREMYLANGFORD","RB","Jeremy Langford","CHI",23,82,11.17,2.5,NA,0,0,0,11.8,47.7,0.5,2,20.5,0.1,0,0,0
"GARYBARNIDGE","TE","Gary Barnidge","CLE",2,83,11.11,7.7,NA,0,0,0,0,0,0,4.9,61.8,0.4,0,0,0
"ANTONIOANDREWS","RB","Antonio Andrews","TEN",24,84,11,2.2,NA,0,0,0,15.4,59.8,0.4,1.7,14,0.1,0,0,0.1
"DELANIEWALKER","TE","Delanie Walker","TEN",3,85,10.98,7.4,NA,0,0,0,0,0,0,5.2,60.6,0.4,0,0,0.1
"FRANKGORE","RB","Frank Gore","IND",25,86,10.95,3.2,NA,0,0,0,15.8,63.6,0.2,2.4,18.9,0.1,0,0,0.1
"DONTEMONCRIEF","WR","Donte Moncrief","IND",28,87,10.93,8.8,NA,0,0,0,0,0,0,5.3,59.9,0.4,0,0,0
"JEREMYHILL","RB","Jeremy Hill","CIN",26,88,10.87,1.2,NA,0,0,0,15.5,66.4,0.5,0.9,6.8,0,0,0,0.2
"TJYELDON","RB","T.J. Yeldon","JAX",27,89,10.79,3.5,NA,0,0,0,15.2,58.8,0.1,2.8,22.2,0.1,0,0,0.1
"BLAINEGABBERT","QB","Blaine Gabbert","SF",32,90,10.68,0,NA,207,0.7,1,2.4,8.6,0,0,0,0,0,0,0.3
"BRANDINCOOKS","WR","Brandin Cooks","NO",29,91,10.67,7.1,NA,0,0,0,0.4,2.8,0,4.6,61.6,0.3,0,0,0
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",28,92,10.66,4.1,NA,0,0,0,9.6,42.1,0.3,3.1,24,0.1,0,0,0
"STEVEJOHNSON","WR","Stevie Johnson","SD",30,93,10.64,7.3,NA,0,0,0,0,0,0,4.7,64.5,0.3,0,0,0
"DANNYWOODHEAD","RB","Danny Woodhead","SD",29,94,10.59,5.9,NA,0,0,0,6.4,22.8,0.1,4.7,43.2,0.2,0,0,0.1
"TRAVISKELCE","TE","Travis Kelce","KC",4,95,10.39,7.8,NA,0,0,0,0,0,0,5.3,56.7,0.4,0,0,0.1
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",31,96,10.34,6.8,NA,0,0,0,0,0,0,4.3,61.2,0.3,0,0,0
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",32,97,10.29,8.3,NA,0,0,0,0,0,0,5.1,61.7,0.3,0,0,0
"DAVANTEADAMS","WR","Davante Adams","GB",33,98,10.28,6.5,NA,0,0,0,0,0,0,4.1,58,0.4,0,0,0
"JOHNBROWN","WR","John Brown","ARI",34,99,10.21,6,NA,0,0,0,0.3,1.8,0,3.8,57.8,0.4,0,0,0
"SCOTTCHANDLER","TE","Scott Chandler","NE",5,100,9.97,5.5,NA,0,0,0,0,0,0,3.6,42.4,0.7,0,0,0
"BENJAMINWATSON","TE","Benjamin Watson","NO",6,101,9.93,6.9,NA,0,0,0,0,0,0,4.8,55.4,0.3,0,0,0
"ANTONIOGATES","TE","Antonio Gates","SD",7,102,9.79,6.7,NA,0,0,0,0,0,0,4.7,56.4,0.3,0,0,0
"MARVINJONES","WR","Marvin Jones","CIN",35,103,9.76,5.8,NA,0,0,0,0.6,3.9,0,3.6,50.9,0.4,0,0,0
"JULIUSTHOMAS","TE","Julius Thomas","JAX",8,104,9.7,6.9,NA,0,0,0,0,0,0,4.6,50.9,0.4,0,0,0
"JACOBTAMME","TE","Jacob Tamme","ATL",9,105,9.66,7.2,NA,0,0,0,0,0,0,4.9,54.8,0.3,0,0,0
"DARRENSPROLES","RB","Darren Sproles","PHI",30,106,9.65,6.4,NA,0,0,0,5.4,23.5,0.1,4.6,36.9,0.1,0,0,0.1
"DUKEJOHNSON","RB","Duke Johnson Jr.","CLE",30,106,9.65,4.6,NA,0,0,0,8.1,31.4,0.1,3.7,32.9,0.1,0,0,0
"JORDANREED","TE","Jordan Reed","WAS",10,108,9.61,7.5,NA,0,0,0,0,0,0,4.9,51.1,0.4,0,0,0
"ANQUANBOLDIN","WR","Anquan Boldin","SF",36,109,9.53,8.3,NA,0,0,0,0,0,0,4.9,58.2,0.2,0,0,0
"KENDALLWRIGHT","WR","Kendall Wright","TEN",37,110,9.48,6.8,NA,0,0,0,0.7,4.9,0,4.2,47.3,0.4,0,0,0
"TAVONAUSTIN","WR","Tavon Austin","STL",38,111,9.46,5.1,NA,0,0,0,2.9,25,0.2,3.1,33.3,0.1,0.1,0,0
"DOUGBALDWIN","WR","Doug Baldwin","SEA",39,112,9.34,6.2,NA,0,0,0,0,0,0,4.2,55.7,0.3,0,0,0
"TYLEREIFERT","TE","Tyler Eifert","CIN",11,113,9.31,5.2,NA,0,0,0,0,0,0,3.6,42.7,0.5,0,0,0
"VINCENTJACKSON","WR","Vincent Jackson","TB",40,113,9.31,5.8,NA,0,0,0,0,0,0,3.5,54.7,0.4,0,0,0
"WILLIESNEAD","WR","Willie Snead","NO",41,115,9.28,6.3,NA,0,0,0,0,0,0,4.1,55.8,0.3,0,0,0
"TEDGINN","WR","Ted Ginn Jr.","CAR",42,116,9.25,5.6,NA,0,0,0,0.3,2.1,0,3.4,46.8,0.4,0,0,0
"MICHAELFLOYD","WR","Michael Floyd","ARI",43,117,8.91,5,NA,0,0,0,0,0,0,3.2,50.1,0.4,0,0,0
"ALFREDBLUE","RB","Alfred Blue","HOU",32,118,8.86,1.6,NA,0,0,0,14.3,58.8,0.2,1.2,11,0,0,0,0
"THEORIDDICK","RB","Theo Riddick","DET",33,119,8.84,5.5,NA,0,0,0,3.5,11,0.1,4.4,37.2,0.2,0,0,0
"JAMESJONES","WR","James Jones","GB",44,120,8.8,4.9,NA,0,0,0,0,0,0,3.2,47.2,0.4,0,0,0
"KENNYSTILLS","WR","Kenny Stills","MIA",45,121,8.73,5.3,NA,0,0,0,0,0,0,3.6,51.1,0.3,0,0,0
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",12,122,8.7,6.4,NA,0,0,0,0,0,0,4.3,46.4,0.3,0,0,0
"RONNIEHILLMAN","RB","Ronnie Hillman","DEN",34,123,8.65,1.1,NA,0,0,0,11,46.7,0.4,0.9,7.6,0,0,0,0.1
"DESEANJACKSON","WR","DeSean Jackson","WAS",46,124,8.64,5.8,NA,0,0,0,0.1,0.9,0,3.5,53.9,0.2,0,0,0
"DEVANTEPARKER","WR","DeVante Parker","MIA",47,125,8.61,5.3,NA,0,0,0,0,0,0,3.5,46.9,0.4,0,0,0
"RODDYWHITE","WR","Roddy White","ATL",48,126,8.51,6.2,NA,0,0,0,0,0,0,4.1,50.2,0.3,0,0,0.1
"STEFONDIGGS","WR","Stefon Diggs","MIN",49,127,8.48,6.9,NA,0,0,0,0.3,1.7,0,4.1,52.3,0.2,0,0,0
"DONTRELLEINMAN","WR","Dontrelle Inman","SD",50,128,8.44,5.6,NA,0,0,0,0,0,0,3.5,52.9,0.2,0,0,0
"HEATHMILLER","TE","Heath Miller","PIT",13,129,8.38,5.5,NA,0,0,0,0,0,0,3.9,43.4,0.4,0,0,0.1
"ALFREDMORRIS","RB","Alfred Morris","WAS",35,130,8.26,0.9,NA,0,0,0,13.6,60.5,0.2,0.7,5.8,0,0,0,0.1
"ZACHERTZ","TE","Zach Ertz","PHI",14,130,8.26,6.1,NA,0,0,0,0,0,0,3.8,48.9,0.3,0,0,0
"TYLERLOCKETT","WR","Tyler Lockett","SEA",51,132,8.24,5.1,NA,0,0,0,0.3,1.7,0,3.3,45.4,0.2,0.1,0,0
"KESHAWNMARTIN","WR","Keshawn Martin","NE",52,133,8.23,5.2,NA,0,0,0,0,0,0,3.5,39.5,0.4,0,0,0
"BILALPOWELL","RB","Bilal Powell","NYJ",36,134,8.2,4.6,NA,0,0,0,5.1,20.7,0.1,3.5,27.7,0.2,0,0,0
"MARQUESCOLSTON","WR","Marques Colston","NO",53,135,8.08,5.5,NA,0,0,0,0,0,0,3.6,48.2,0.3,0,0,0
"MELVINGORDON","RB","Melvin Gordon","SD",37,136,8.06,2.9,NA,0,0,0,13.2,44.7,0.1,2.4,17.1,0.1,0,0,0.2
"ROBERTWOODS","WR","Robert Woods","BUF",54,137,7.99,5.7,NA,0,0,0,0.3,1.7,0,3.5,46.4,0.2,0,0,0
"SHANEVEREEN","RB","Shane Vereen","NYG",38,138,7.94,4.5,NA,0,0,0,3.5,14.7,0,3.3,33.1,0.2,0,0,0
"CHARLESSIMS","RB","Charles Sims","TB",39,139,7.88,3.7,NA,0,0,0,6.2,24.6,0.1,3,27.2,0.1,0,0,0.1
"AMEERABDULLAH","RB","Ameer Abdullah","DET",40,140,7.86,2.2,NA,0,0,0,10.8,38.1,0.2,1.7,14.4,0.1,0,0,0.1
"RICHARDRODGERS","TE","Richard Rodgers","GB",15,141,7.84,4.8,NA,0,0,0,0,0,0,3.4,37,0.4,0,0,0
"RASHADJENNINGS","RB","Rashad Jennings","NYG",41,142,7.77,2.3,NA,0,0,0,10.8,42.7,0.1,1.8,14.1,0.1,0,0,0
"CECILSHORTS","WR","Cecil Shorts III","HOU",55,143,7.72,5.6,NA,0,0,0,1.4,8.4,0,3.1,38.6,0.2,0,0,0
"COBYFLEENER","TE","Coby Fleener","IND",16,144,7.62,5.4,NA,0,0,0,0,0,0,3.4,41.1,0.3,0,0,0
"ERICEBRON","TE","Eric Ebron","DET",17,145,7.56,5.4,NA,0,0,0,0,0,0,3.6,39.9,0.3,0,0,0
"RUEBENRANDLE","WR","Rueben Randle","NYG",56,146,7.54,5,NA,0,0,0,0,0,0,3,43.8,0.3,0,0,0
"NATEWASHINGTON","WR","Nate Washington","HOU",57,147,7.52,5.3,NA,0,0,0,0,0,0,3,44.8,0.3,0,0,0
"MATTJONES","RB","Matt Jones","WAS",42,148,7.45,2.2,NA,0,0,0,8.9,38.4,0.2,1.8,14.3,0.1,0,0,0.1
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",58,149,7.43,6.2,NA,0,0,0,0,0,0,4,43,0.2,0,0,0
"WILLTYE","TE","Will Tye","NYG",18,149,7.43,5.3,NA,0,0,0,0,0,0,3.6,35.3,0.4,0,0,0
"DEVINFUNCHESS","WR","Devin Funchess","CAR",59,151,7.42,4.2,NA,0,0,0,0,0,0,2.6,36,0.4,0,0,0
"DWAYNEHARRIS","WR","Dwayne Harris","NYG",60,152,7.41,5,NA,0,0,0,0.1,0.8,0,3,37.2,0.3,0.1,0,0
"JASONWITTEN","TE","Jason Witten","DAL",19,153,7.13,5.2,NA,0,0,0,0,0,0,3.6,40.8,0.2,0,0,0
"MALCOMFLOYD","WR","Malcom Floyd","SD",61,154,7.12,4.2,NA,0,0,0,0,0,0,2.4,43.7,0.3,0,0,0
"CHARLESCLAY","TE","Charles Clay","BUF",20,155,7.08,5.6,NA,0,0,0,0,0,0,3.7,39.7,0.2,0,0,0
"JAYAJAYI","RB","Jay Ajayi","MIA",43,156,6.99,2,NA,0,0,0,7,29.1,0.3,1.6,12.7,0.1,0,0,0.1
"CJSPILLER","RB","C.J. Spiller","NO",44,157,6.87,2.8,NA,0,0,0,3.9,17.2,0.1,2.4,22.3,0.1,0.1,0,0.1
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",62,157,6.87,4.5,NA,0,0,0,0,0,0,2.8,40.4,0.2,0,0,0
"CHRISGIVENS","WR","Chris Givens","BAL",63,159,6.69,4.4,NA,0,0,0,0.2,1.6,0,2.6,41.6,0.2,0,0,0
"CROCKETTGILLMORE","TE","Crockett Gillmore","BAL",21,160,6.66,4.7,NA,0,0,0,0,0,0,3.2,34.2,0.3,0,0,0
"JORDANCAMERON","TE","Jordan Cameron","MIA",22,161,6.64,4.3,NA,0,0,0,0,0,0,2.8,33.7,0.3,0,0,0
"DORIALGREENBECKHAM","WR","Dorial Green-Beckham","REE",64,162,6.63,4.7,NA,0,0,0,0,0,0,2.6,35.9,0.3,0,0,0
"KENNYBRITT","WR","Kenny Britt","STL",65,163,6.52,4.8,NA,0,0,0,0,0,0,2.8,41.4,0.2,0,0,0
"BRIANHARTLINE","WR","Brian Hartline","CLE",66,164,6.32,4.7,NA,0,0,0,0,0,0,2.8,37.6,0.2,0,0,0
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",66,164,6.32,4.4,NA,0,0,0,0,0,0,2.5,36.9,0.2,0,0,0
"PIERREGARCON","WR","Pierre Garcon","WAS",68,166,6.27,4.6,NA,0,0,0,0,0,0,2.9,36.3,0.2,0,0,0
"JAMESSTARKS","RB","James Starks","GB",45,167,6.22,2.2,NA,0,0,0,7,27.7,0.1,1.8,14.2,0.1,0,0,0
"KYLERUDOLPH","TE","Kyle Rudolph","MIN",23,168,6.09,4.8,NA,0,0,0,0,0,0,3.2,33.9,0.2,0,0,0
"VERNONDAVIS","TE","Vernon Davis","DEN",24,169,6.06,4,NA,0,0,0,0,0,0,2.6,34.4,0.2,0,0,0
"VANCEMCDONALD","TE","Vance McDonald","SF",25,170,6.04,5.1,NA,0,0,0,0,0,0,3.1,36.4,0.1,0,0,0
"HARRYDOUGLAS","WR","Harry Douglas","TEN",69,171,5.99,4.3,NA,0,0,0,0,0,0,2.6,31.2,0.3,0,0,0
"CAMERONBRATE","TE","Cameron Brate","TB",26,172,5.97,3.9,NA,0,0,0,0,0,0,2.8,34.2,0.2,0,0,0
"LANCEMOORE","WR","Lance Moore","DET",70,173,5.95,3.8,NA,0,0,0,0,0,0,2.6,32.4,0.2,0,0,0
"MARQISELEE","WR","Marqise Lee","JAX",71,174,5.92,4.1,NA,0,0,0,0.4,3,0,2.5,30.4,0.2,0,0,0
"JAMESWHITE","RB","James White","NE",46,175,5.75,2.8,NA,0,0,0,3.2,13.1,0.1,2.2,19.5,0.2,0,0,0
"MARKUSWHEATON","WR","Markus Wheaton","PIT",72,176,5.74,3.9,NA,0,0,0,0,0,0,2.3,34.9,0.2,0,0,0
"STEPFANTAYLOR","RB","Stepfan Taylor","ARI",47,177,5.65,0.7,NA,0,0,0,8.9,33.2,0.2,0.6,4.6,0,0,0,0
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",48,178,5.6,1.1,NA,0,0,0,9,37.7,0.1,0.8,6.7,0,0,0,0.1
"MARQUESSWILSON","WR","Marquess Wilson","CHI",73,179,5.58,3.9,NA,0,0,0,0,0,0,2.5,32.5,0.2,0,0,0
"MIKEWALLACE","WR","Mike Wallace","MIN",74,180,5.56,4.1,NA,0,0,0,0.1,0.9,0,2.3,34.7,0.1,0,0,0
"JAREDCOOK","TE","Jared Cook","STL",27,181,5.55,4.6,NA,0,0,0,0,0,0,2.8,32.7,0.1,0,0,0
"TERRANCEWEST","RB","Terrance West","BAL",49,182,5.53,0.7,NA,0,0,0,8.1,34.1,0.2,0.6,4.8,0,0,0,0.1
"BRYANWALTERS","WR","Bryan Walters","JAX",75,183,5.5,4.1,NA,0,0,0,0,0,0,2.6,31.1,0.2,0,0,0
