"Rank","Player","Pos","Bye","Best","Worst","Avg","Std","Player.Name"
"45","Brandin Cooks","WR19","11","30","65","48.8","13.6","BRANDINCOOKS"
"46","Chris Johnson","RB21","9","23","99","49.0","27.3","CHRISJOHNSON"
"47","LeGarrette Blount","RB22","4","20","73","49.4","18.0","LEGARRETTEBLOUNT"
"48","Eric Decker","WR20","5","35","59","49.8","8.9","ERICDECKER"
"49","Jeremy Hill","RB23","7","36","74","50.0","13.2","JEREMYHILL"
"50","Jonathan Stewart","RB24","5","43","70","51.2","9.7","JONATHANSTEWART"
"51","Stefon Diggs","WR21","5","44","65","54.0","7.3","STEFONDIGGS"
"52","Martavis Bryant","WR22","11","35","98","55.0","22.8","MARTAVISBRYANT"
"53","Allen Hurns","WR23","8","28","64","55.2","13.8","ALLENHURNS"
"54","Travis Kelce","TE4","9","31","75","55.8","20.3","TRAVISKELCE"
"55","Ronnie Hillman","RB25","7","16","78","56.8","21.9","RONNIEHILLMAN"
"56","Andy Dalton","QB4","7","53","68","57.4","6.0","ANDYDALTON"
"57","Jeremy Maclin","WR24","9","37","93","61.4","18.6","JEREMYMACLIN"
"58","Sammy Watkins","WR25","8","48","80","64.8","12.3","SAMMYWATKINS"
"59","Michael Crabtree","WR26","6","48","125","65.8","29.7","MICHAELCRABTREE"
"60","Gary Barnidge","TE5","11","31","115","66.2","27.6","GARYBARNIDGE"
"61","Cam Newton","QB5","5","60","69","66.4","3.4","CAMNEWTON"
"62","Drew Brees","QB6","11","60","69","66.8","3.4","DREWBREES"
"63","Brandon LaFell","WR27","4","58","102","70.4","16.0","BRANDONLAFELL"
"64","Antonio Gates","TE6","10","57","83","72.4","8.6","ANTONIOGATES"
"65","Eddie Lacy","RB26","7","39","139","73.0","40.2","EDDIELACY"
"66","Donte Moncrief","WR28","10","55","106","74.8","18.3","DONTEMONCRIEF"
"67","John Brown","WR29","9","45","103","75.4","23.1","JOHNBROWN"
"68","Ben Roethlisberger","QB7","11","38","163","77.2","44.1","BENROETHLISBERGER"
"69","Philip Rivers","QB8","10","60","91","77.6","11.8","PHILIPRIVERS"
"70","Danny Amendola","WR30","4","37","144","79.0","43.9","DANNYAMENDOLA"
"71","James Starks","RB27","7","43","128","79.2","31.6","JAMESSTARKS"
"72","Willie Snead","WR31","11","55","107","79.2","16.5","WILLIESNEAD"
"73","Davante Adams","WR32","7","58","116","79.2","20.1","DAVANTEADAMS"
"74","Matt Jones","RB28","8","56","122","80.4","22.1","MATTJONES"
"75","Antonio Andrews","RB29","4","47","105","80.6","22.1","ANTONIOANDREWS"
"76","Matt Ryan","QB9","10","66","89","82.4","8.7","MATTRYAN"
"77","Duke Johnson","RB30","11","74","101","84.2","9.0","DUKEJOHNSON"
"78","Pierre Garcon","WR33","8","64","97","85.4","12.1","PIERREGARCON"
"79","Jordan Reed","TE7","8","76","117","85.6","15.9","JORDANREED"
"80","Golden Tate","WR34","9","52","125","85.8","26.9","GOLDENTATE"
"81","Michael Floyd","WR35","9","54","107","86.0","23.0","MICHAELFLOYD"
"82","Benjamin Watson","TE8","11","57","117","86.2","19.0","BENJAMINWATSON"
"83","Steve Johnson","WR36","10","63","104","86.2","18.3","STEVIEJOHNSON"
"84","C.J. Anderson","RB31","7","79","105","86.2","9.7","CJANDERSON"
"85","Eli Manning","QB10","11","81","91","86.6","4.6","ELIMANNING"
"86","Shane Vereen","RB32","11","61","124","88.2","21.6","SHANEVEREEN"
"87","Russell Wilson","QB11","9","81","95","88.4","4.5","RUSSELLWILSON"
"88","C.J. Spiller","RB33","11","56","156","89.6","37.4","CJSPILLER"
"89","Melvin Gordon","RB34","10","73","113","89.8","15.2","MELVINGORDON"
"90","Kendall Wright","WR37","4","54","121","90.4","21.9","KENDALLWRIGHT"
"91","Ryan Mathews","RB35","8","70","105","91.8","12.5","RYANMATHEWS"
"92","Jordan Matthews","WR38","8","80","98","92.0","6.2","JORDANMATTHEWS"
"93","Kamar Aiken","WR39","9","62","110","92.2","16.0","KAMARAIKEN"
"94","Rishard Matthews","WR40","5","67","103","92.8","13.3","RISHARDMATTHEWS"
"95","Charles Sims","RB36","6","70","114","93.0","14.5","CHARLESSIMS"
"96","Martellus Bennett","TE9","7","75","133","94.8","24.5","MARTELLUSBENNETT"
"97","DeSean Jackson","WR41","8","84","102","96.4","6.5","DESEANJACKSON"
"98","Travis Benjamin","WR42","11","67","163","98.2","33.5","TRAVISBENJAMIN"
"99","Theo Riddick","RB37","9","49","150","101.6","34.8","THEORIDDICK"
"100","James Jones","WR43","7","58","102","80.0","20.1","JAMESJONES"
"101","Jimmy Graham","TE10","9","83","160","104.4","29.4","JIMMYGRAHAM"
"102","Alfred Blue","RB38","9","78","148","104.6","29.5","ALFREDBLUE"
"103","Delanie Walker","TE11","4","75","142","105.2","23.6","DELANIEWALKER"
"104","Vincent Jackson","WR44","6","64","100","81.8","16.3","VINCENTJACKSON"
"105","Karlos Williams","RB39","8","61","151","106.4","34.8","KARLOSWILLIAMS"
"106","Carlos Hyde","RB40","10","72","148","107.0","29.0","CARLOSHYDE"
"107","Jeremy Langford","RB41","7","47","180","110.2","47.1","JEREMYLANGFORD"
"108","Ted Ginn","WR45","5","110","120","112.2","3.9","TEDGINN"
"109","Marvin Jones","WR46","7","104","137","114.2","11.7","MARVINJONES"
"110","Tony Romo","QB12","6","69","172","116.4","34.3","TONYROMO"
"111","Rashad Jennings","RB42","11","86","145","118.0","19.4","RASHADJENNINGS"
"112","Charles Clay","TE12","8","85","139","118.2","18.7","CHARLESCLAY"
"113","Blake Bortles","QB13","8","92","143","118.8","18.2","BLAKEBORTLES"
"114","Dorial Green-Beckham","WR47","4","104","145","119.0","14.0","DORIALGREENBECKHAM"
"115","Andrew Luck","QB14","10","38","205","100.3","63.4","ANDREWLUCK"
"116","Heath Miller","TE13","11","85","147","120.6","28.5","HEATHMILLER"
"117","Jamison Crowder","WR48","8","97","140","121.0","15.6","JAMISONCROWDER"
"118","Rueben Randle","WR49","11","107","143","123.0","15.8","RUEBENRANDLE"
"119","Ameer Abdullah","RB43","9","113","157","123.2","17.0","AMEERABDULLAH"
"120","Tavon Austin","WR50","6","94","222","127.6","47.5","TAVONAUSTIN"
"121","Jason Witten","TE14","6","87","147","123.8","19.9","JASONWITTEN"
"122","Ryan Tannehill","QB15","5","95","158","124.6","21.3","RYANTANNEHILL"
"123","Tyrod Taylor","QB16","8","89","168","125.4","26.1","TYRODTAYLOR"
"124","Anquan Boldin","WR51","10","104","111","107.0","2.5","ANQUANBOLDIN"
"125","Eric Ebron","TE15","9","115","142","128.4","8.9","ERICEBRON"
"126","Joique Bell","RB44","9","122","134","128.4","4.6","JOIQUEBELL"
"127","Terrance Williams","WR52","6","119","136","128.8","5.5","TERRANCEWILLIAMS"
"128","Andre Ellington","RB45","9","114","139","129.0","9.6","ANDREELLINGTON"
"129","Jay Cutler","QB17","7","91","155","112.5","25.9","JAYCUTLER"
"130","Mike Wallace","WR53","5","106","125","115.0","8.2","MIKEWALLACE"
"131","Darren Sproles","RB46","8","118","151","133.4","14.1","DARRENSPROLES"
"132","Julius Thomas","TE16","8","109","156","137.0","19.8","JULIUSTHOMAS"
"133","Eddie Royal","WR54","7","103","136","121.3","11.9","EDDIEROYAL"
"134","Alfred Morris","RB47","8","90","162","137.6","27.5","ALFREDMORRIS"
"135","Jacob Tamme","TE17","10","87","153","122.8","26.2","JACOBTAMME"
"136","Roddy White","WR55","10","119","131","122.8","4.8","RODDYWHITE"
"137","Chris Thompson","RB48","8","113","178","139.0","22.4","CHRISTHOMPSON"
"138","Doug Baldwin","WR56","9","120","154","141.8","12.7","DOUGBALDWIN"
"139","Isaiah Crowell","RB49","11","122","165","141.8","14.4","ISAIAHCROWELL"
"140","Torrey Smith","WR57","10","110","158","131.8","17.1","TORREYSMITH"
"141","Peyton Manning","QB18","7","88","194","133.3","45.0","PEYTONMANNING"
"142","Derek Carr","QB19","6","91","146","110.7","25.0","DEREKCARR"
"143","Marques Colston","WR58","11","120","146","133.5","10.5","MARQUESCOLSTON"
"144","Malcom Floyd","WR59","10","106","171","134.8","23.7","MALCOMFLOYD"
"145","Zach Ertz","TE18","8","126","168","148.2","14.0","ZACHERTZ"
"146","Nate Washington","WR60","9","119","183","137.3","26.6","NATEWASHINGTON"
"147","Andre Johnson","WR61","10","121","163","137.8","15.6","ANDREJOHNSON"
"148","Leonard Hankerson","WR62","10","127","163","140.3","14.0","LEONARDHANKERSON"
"149","Dwayne Harris","WR63","11","103","177","142.0","26.2","DWAYNEHARRIS"
"150","Nelson Agholor","WR64","8","127","158","142.3","11.1","NELSONAGHOLOR"
"151","Markus Wheaton","WR65","11","130","154","143.0","10.2","MARKUSWHEATON"
"152","Jay Ajayi","RB50","5","86","161","125.0","30.7","JAYAJAYI"
"153","Dontrelle Inman","WR66","10","107","141","125.0","14.0","DONTRELLEINMAN"
"154","James White","RB51","4","90","150","126.0","25.9","JAMESWHITE"
"155","Dexter McCluster","RB52","4","134","170","145.0","14.5","DEXTERMCCLUSTER"
"156","Chris Givens","WR67","9","100","175","146.8","29.5","CHRISGIVENS"
"157","David Johnson","RB53","9","118","172","147.3","19.3","DAVIDJOHNSON"
"158","Austin Seferian-Jenkins","TE19","6","115","168","141.7","21.6","AUSTINSEFERIANJENKINS"
"159","Kyle Rudolph","TE20","5","109","160","143.0","24.0","KYLERUDOLPH"
"160","Marquess Wilson","WR68","7","140","171","157.5","12.3","MARQUESSWILSON"
"161","Tevin Coleman","RB54","10","139","180","159.3","14.6","TEVINCOLEMAN"
"162","David Cobb","RB55","4","135","161","149.0","10.7","DAVIDCOBB"
"163","Richard Rodgers","TE21","7","131","164","149.3","13.7","RICHARDRODGERS"
"164","Sam Bradford","QB20","8","92","201","150.7","44.9","SAMBRADFORD"
"165","Orleans Darkwa","RB56","11","139","165","151.0","10.7","ORLEANSDARKWA"
"166","Shaun Draughn","RB57","10","79","179","129.0","50.0","SHAUNDRAUGHN"
"167","Larry Donnell","TE22","11","153","187","165.0","13.3","LARRYDONNELL"
"168","Vernon Davis","TE23","7","149","224","171.3","30.7","VERNONDAVIS"
"169","Devante Parker","WR69","5","152","176","165.8","8.7","DEVANTEPARKER"
"170","Devin Funchess","WR70","5","146","171","154.3","11.8","DEVINFUNCHESS"
"171","Charles Johnson","WR71","5","141","166","155.0","10.4","CHARLESJOHNSON"
"172","Tyler Lockett","WR72","9","144","167","155.0","9.4","TYLERLOCKETT"
"173","Ladarius Green","TE24","10","149","168","155.3","9.0","LADARIUSGREEN"
"174","Cecil Shorts","WR73","9","129","192","155.7","26.6","CECILSHORTS"
"175","Thomas Rawls","RB58","9","134","211","169.5","29.0","THOMASRAWLS"
"176","Brian Quick","WR74","6","131","174","157.3","18.8","BRIANQUICK"
"177","Matthew Stafford","QB21","9","155","162","158.7","2.9","MATTHEWSTAFFORD"
"178","Chris Polk","RB59","9","162","180","169.3","6.8","CHRISPOLK"
"179","Jordan Cameron","TE25","5","147","168","159.7","9.1","JORDANCAMERON"
"180","Ryan Fitzpatrick","QB22","5","133","195","161.0","25.7","RYANFITZPATRICK"
"181","Marcus Mariota","QB23","4","95","196","145.5","50.5","MARCUSMARIOTA"
"182","Crockett Gillmore","TE26","9","136","226","172.7","38.6","CROCKETTGILLMORE"
"183","Roy Helu","RB60","6","150","179","167.0","12.4","ROYHELU"
"184","Cole Beasley","WR75","6","175","176","175.5","0.5","COLEBEASLEY"
"185","Teddy Bridgewater","QB24","5","135","208","169.7","29.9","TEDDYBRIDGEWATER"
"186","Brandon Coleman","WR76","11","158","176","167.7","7.4","BRANDONCOLEMAN"
"187","Kenny Stills","WR77","5","130","174","152.0","22.0","KENNYSTILLS"
"188","Kenny Britt","WR78","6","166","171","168.7","2.1","KENNYBRITT"
"189","Philly Brown","WR79","5","129","177","153.0","24.0","PHILLYBROWN"
"190","Jonathan Grimes","RB61","9","141","165","153.0","12.0","JONATHANGRIMES"
"191","Brian Hoyer","QB25","9","155","181","170.3","11.1","BRIANHOYER"
"192","Coby Fleener","TE27","10","147","223","178.0","32.6","COBYFLEENER"
"193","Robert Woods","WR80","8","145","167","156.0","11.0","ROBERTWOODS"
"194","Javorius Allen","RB62","9","170","178","172.7","3.8","JAVORIUSALLEN"
"195","Josh McCown","QB26","11","123","123","123.0","0.0","JOSHMCCOWN"
"196","Joe Flacco","QB27","9","159","165","162.0","3.0","JOEFLACCO"
"197","Ty Montgomery","WR81","7","163","166","164.5","1.5","TYMONTGOMERY"
"198","Bishop Sankey","RB63","4","162","212","182.0","21.6","BISHOPSANKEY"
"199","Mike Davis","RB64","10","138","138","138.0","0.0","MIKEDAVIS"
"200","Brandon Bolden","RB65","4","157","182","169.5","12.5","BRANDONBOLDEN"
"201","Jerick McKinnon","RB66","5","157","184","170.5","13.5","JERICKMCKINNON"
"202","Darrius Heyward-Bey","WR82","11","143","143","143.0","0.0","DARRIUSHEYWARDBEY"
"203","Clive Walford","TE28","6","144","144","144.0","0.0","CLIVEWALFORD"
"204","Harry Douglas","WR83","4","145","145","145.0","0.0","HARRYDOUGLAS"
"205","Andre Williams","RB67","11","173","213","186.3","18.9","ANDREWILLIAMS"
"206","Bilal Powell","RB68","5","173","173","173.0","0.0","BILALPOWELL"
"207","Denard Robinson","RB69","8","155","193","174.0","19.0","DENARDROBINSON"
"208","Mohamed Sanu","WR84","7","152","152","152.0","0.0","MOHAMEDSANU"
"209","Ka'Deem Carey","RB70","7","154","154","154.0","0.0","KADEEMCAREY"
"210","Ahmad Bradshaw","RB71","10","157","217","187.0","30.0","AHMADBRADSHAW"
"211","Zach Miller","TE29","7","159","159","159.0","0.0","ZACHMILLER"
"212","Garrett Celek","TE30","10","160","160","160.0","0.0","GARRETTCELEK"
"213","Michael Vick","QB28","11","161","161","161.0","0.0","MICHAELVICK"
"214","Marcel Reece","RB72","6","162","162","162.0","0.0","MARCELREECE"
"215","Jaelen Strong","WR85","9","177","186","181.5","4.5","JAELENSTRONG"
"216","Nick Foles","QB29","6","164","164","164.0","0.0","NICKFOLES"
"217","Colin Kaepernick","QB30","10","167","167","167.0","0.0","COLINKAEPERNICK"
"218","Jameis Winston","QB31","6","171","197","184.0","13.0","JAMEISWINSTON"
"219","Kirk Cousins","QB32","8","169","203","186.0","17.0","KIRKCOUSINS"
"220","Alex Smith","QB33","9","170","204","187.0","17.0","ALEXSMITH"
"221","Kendall Gaskins","RB73","10","172","216","194.0","22.0","KENDALLGASKINS"
"222","Matt Cassel","QB34","6","173","173","173.0","0.0","MATTCASSEL"
"223","E.J. Manuel","QB35","8","174","174","174.0","0.0","EJMANUEL"
"224","De'Anthony Thomas","RB74","9","174","174","174.0","0.0","DEANTHONYTHOMAS"
"225","Phillip Dorsett","WR86","10","174","174","174.0","0.0","PHILLIPDORSETT"
"226","Julian Edelman","WR87","4","177","198","187.5","10.5","JULIANEDELMAN"
"227","Stedman Bailey","WR88","6","175","175","175.0","0.0","STEDMANBAILEY"
"228","Fred Jackson","RB75","9","178","215","196.5","18.5","FREDJACKSON"
"229","Christine Michael","RB76","","178","178","178.0","0.0","CHRISTINEMICHAEL"
"230","Taiwan Jones","RB77","6","179","179","179.0","0.0","TAIWANJONES"
"231","Damien Williams","RB78","5","179","179","179.0","0.0","DAMIENWILLIAMS"
"232","Dwayne Bowe","WR89","11","185","185","185.0","0.0","DWAYNEBOWE"
"233","Cody Latimer","WR90","7","188","188","188.0","0.0","CODYLATIMER"
"234","Mike Tolbert","RB79","5","189","189","189.0","0.0","MIKETOLBERT"
"235","Dwayne Allen","TE31","10","190","190","190.0","0.0","DWAYNEALLEN"
"236","Aaron Dobson","WR91","4","191","191","191.0","0.0","AARONDOBSON"
"237","Benny Cunningham","RB80","6","199","199","199.0","0.0","BENNYCUNNINGHAM"
"238","Jerricho Cotchery","WR92","5","200","200","200.0","0.0","JERRICHOCOTCHERY"
"239","Johnny Manziel","QB36","11","202","202","202.0","0.0","JOHNNYMANZIEL"
"240","Landry Jones","QB37","11","206","206","206.0","0.0","LANDRYJONES"
"241","Blaine Gabbert","QB38","10","207","207","207.0","0.0","BLAINEGABBERT"
"242","Toby Gerhart","RB81","8","209","209","209.0","0.0","TOBYGERHART"
"243","Tre Mason","RB82","6","210","210","210.0","0.0","TREMASON"
"244","Knile Davis","RB83","9","214","214","214.0","0.0","KNILEDAVIS"
"245","Jeff Janis","WR93","7","218","218","218.0","0.0","JEFFJANIS"
"246","Brian Hartline","WR94","11","219","219","219.0","0.0","BRIANHARTLINE"
"247","Andrew Hawkins","WR95","11","221","221","221.0","0.0","ANDREWHAWKINS"
"248","Jared Cook","TE32","6","225","225","225.0","0.0","JAREDCOOK"
"249","Josh Hill","TE33","11","227","227","227.0","0.0","JOSHHILL"
"250","Brent Celek","TE34","8","228","228","228.0","0.0","BRENTCELEK"
"251","Owen Daniels","TE35","7","229","229","229.0","0.0","OWENDANIELS"
