"name","pos","name_actual","team_actual","positionRank_actual","overallRank_actual","pts_actual","passAtt_actual","passComp_actual","passYds_actual","passTds_actual","passInt_actual","rushAtt_actual","rushYds_actual","rushTds_actual","rec_actual","recYds_actual","recTds_actual","returnTds_actual","twoPts_actual","fumbles_actual"
"ERICDECKER","WR","Eric Decker","NYJ",4,25,16.9,9,NA,NA,NA,NA,NA,NA,NA,6,79,1,NA,NA,NA
"RANDALLCOBB","WR","Randall Cobb","GB",6,27,16.6,9,NA,NA,NA,NA,NA,NA,NA,3,91,1,NA,NA,NA
"DAVANTEADAMS","WR","Davante Adams","GB",7,28,16,10,NA,NA,NA,NA,NA,NA,NA,7,105,0,0,1,NA
"TYRODTAYLOR","QB","Tyrod Taylor","BUF",11,29,15.64,NA,NA,181,1,0,10,44,0,NA,NA,NA,NA,NA,NA
"BRANDINCOOKS","WR","Brandin Cooks","NO",8,30,15.3,6,NA,NA,NA,NA,NA,NA,NA,4,73,1,NA,NA,NA
"ALLENROBINSON","WR","Allen Robinson","JAX",9,31,15.1,11,NA,NA,NA,NA,NA,NA,NA,6,121,0,NA,NA,NA
"GREGOLSEN","TE","Greg Olsen","CAR",3,32,14.6,7,NA,NA,NA,NA,NA,NA,NA,4,66,1,NA,NA,NA
"DEVINFUNCHESS","WR","Devin Funchess","CAR",10,32,14.6,4,NA,NA,NA,NA,NA,NA,NA,3,71,1,NA,NA,NA
"JARVISLANDRY","WR","Jarvis Landry","MIA",11,34,14.56,13,NA,9,0,0,4,18,0,11,69,0,0,0,NA
"TEDDYBRIDGEWATER","QB","Teddy Bridgewater","MIN",12,35,14.46,NA,NA,144,0,1,3,17,1,NA,NA,NA,0,1,NA
"MICHAELCRABTREE","WR","Michael Crabtree","OAK",12,36,14.1,10,NA,NA,NA,NA,NA,NA,NA,5,56,1,NA,NA,NA
"BRYANWALTERS","WR","Bryan Walters","JAX",13,37,13.9,7,NA,NA,NA,NA,NA,NA,NA,5,54,1,0,0,NA
"JOHNNYMANZIEL","QB","Johnny Manziel","CLE",13,38,13.82,0,NA,168,1,0,4,31,0,0,0,0,0,0,0
"BRANDONLAFELL","WR","Brandon LaFell","NE",14,39,12.7,9,NA,NA,NA,NA,NA,NA,NA,5,102,0,NA,NA,NA
"WILLIESNEAD","WR","Willie Snead","NO",15,40,12.5,10,NA,NA,NA,NA,NA,NA,NA,6,95,0,NA,NA,NA
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",15,40,12.5,3,NA,0,0,0,1,25,1,3,25,0,0,0,0
"BRANDONMARSHALL","WR","Brandon Marshall","NYJ",17,42,12.4,8,NA,NA,NA,NA,NA,NA,NA,4,44,1,NA,NA,0
"RYANTANNEHILL","QB","Ryan Tannehill","MIA",14,43,12.06,1,NA,309,0,0,2,3,0,1,9,0,NA,NA,1
"JULIANEDELMAN","WR","Julian Edelman","NE",18,44,12,8,NA,NA,NA,NA,NA,NA,NA,5,55,1,0,0,1
"KIRKCOUSINS","QB","Kirk Cousins","WAS",15,45,11.68,NA,NA,217,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TJYELDON","RB","T.J. Yeldon","JAX",10,46,11.6,3,NA,NA,NA,NA,14,64,0,3,37,0,NA,NA,NA
"MARKINGRAM","RB","Mark Ingram","NO",11,47,11.4,5,NA,NA,NA,NA,21,52,0,4,42,0,NA,NA,NA
"BRANDONBOLDEN","RB","Brandon Bolden","NE",11,47,11.4,4,NA,NA,NA,NA,1,12,0,3,27,1,NA,NA,NA
"ANTONIOANDREWS","RB","Antonio Andrews","TEN",13,49,11.3,2,NA,NA,NA,NA,17,85,0,1,23,0,NA,NA,NA
"DUKEJOHNSON","RB","Duke Johnson Jr.","CLE",14,50,10.8,4,NA,0,0,0,3,0,0,2,38,1,0,0,0
"COREYBROWN","WR","Corey Brown","CAR",19,50,10.8,4,NA,NA,NA,NA,1,-12,0,2,50,1,NA,NA,NA
"MARTAVISBRYANT","WR","Martavis Bryant","PIT",20,52,10.6,6,NA,NA,NA,NA,NA,NA,NA,3,31,1,NA,NA,NA
"MARVINJONES","WR","Marvin Jones","CIN",21,53,10.3,6,NA,0,0,0,0,0,0,5,78,0,0,0,0
"KENNYBRITT","WR","Kenny Britt","STL",22,54,10.2,5,NA,NA,NA,NA,NA,NA,NA,3,87,0,NA,NA,NA
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",23,55,9.7,6,NA,NA,NA,NA,NA,NA,NA,3,82,0,NA,NA,NA
"TAVONAUSTIN","WR","Tavon Austin","STL",24,56,9.6,6,NA,NA,NA,NA,8,66,0,3,15,0,0,0,NA
"RICHARDRODGERS","TE","Richard Rodgers","GB",4,56,9.6,8,NA,NA,NA,NA,NA,NA,NA,4,16,1,NA,NA,NA
"JORDANREED","TE","Jordan Reed","WAS",5,58,9.3,7,NA,NA,NA,NA,NA,NA,NA,3,18,1,NA,NA,NA
"JUSTINHUNTER","WR","Justin Hunter","TEN",25,59,9.2,4,NA,NA,NA,NA,NA,NA,NA,3,17,1,NA,NA,NA
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",15,60,9.1,1,NA,0,0,0,13,72,0,1,14,0,0,0,0
"JOSHHILL","TE","Josh Hill","NO",6,60,9.1,2,NA,NA,NA,NA,NA,NA,NA,2,21,1,NA,NA,NA
"PIERREGARCON","WR","Pierre Garcon","WAS",26,62,9,8,NA,NA,NA,NA,NA,NA,NA,4,70,0,NA,NA,NA
"KENNYSTILLS","WR","Kenny Stills","MIA",27,63,8.9,5,NA,NA,NA,NA,NA,NA,NA,3,74,0,NA,NA,NA
"DORIALGREENBECKHAM","WR","Dorial Green-Beckham","REE",28,64,8.8,9,NA,NA,NA,NA,NA,NA,NA,4,68,0,NA,NA,NA
"HARRYDOUGLAS","WR","Harry Douglas","TEN",29,65,8.6,4,NA,NA,NA,NA,NA,NA,NA,4,66,0,NA,NA,NA
"LATAVIUSMURRAY","RB","Latavius Murray","OAK",16,66,8.5,2,NA,NA,NA,NA,17,96,0,2,-1,0,NA,NA,1
"BENJAMINWATSON","TE","Benjamin Watson","NO",7,66,8.5,5,NA,NA,NA,NA,NA,NA,NA,5,60,0,NA,NA,NA
"JAMISONCROWDER","WR","Jamison Crowder","WAS",30,68,8,8,NA,NA,NA,NA,NA,NA,NA,6,50,0,0,0,0
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",17,69,7.9,4,NA,0,0,0,10,38,0,3,26,0,0,0,0
"RISHARDMATTHEWS","WR","Rishard Matthews","MIA",31,70,7.4,4,NA,NA,NA,NA,NA,NA,NA,4,54,0,NA,NA,NA
"AJGREEN","WR","A.J. Green","CIN",32,71,7.3,6,NA,0,0,0,0,0,0,4,53,0,0,0,0
"DIONLEWIS","RB","Dion Lewis","NE",18,71,7.3,5,NA,NA,NA,NA,4,14,0,4,39,0,NA,NA,NA
"NICKFOLES","QB","Nick Foles","STL",16,73,6.92,NA,NA,168,0,0,1,2,0,NA,NA,NA,NA,NA,NA
"BRANDONCOLEMAN","WR","Brandon Coleman","NO",33,74,6.8,3,NA,NA,NA,NA,NA,NA,NA,2,58,0,NA,NA,NA
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",8,75,6.7,5,NA,NA,NA,NA,NA,NA,NA,4,47,0,NA,NA,NA
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",19,75,6.7,2,NA,NA,NA,NA,18,60,0,1,2,0,NA,NA,NA
"CLIVEWALFORD","TE","Clive Walford","OAK",9,77,6.6,3,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA
"JEREMYHILL","RB","Jeremy Hill","CIN",20,78,5.7,1,NA,0,0,0,15,52,0,1,0,0,0,0,0
"STEFONDIGGS","WR","Stefon Diggs","MIN",34,78,5.7,5,NA,NA,NA,NA,NA,NA,NA,3,42,0,NA,NA,NA
"MARQUESCOLSTON","WR","Marques Colston","NO",35,80,5.2,3,NA,NA,NA,NA,NA,NA,NA,3,37,0,NA,NA,NA
"DANNYAMENDOLA","WR","Danny Amendola","NE",35,80,5.2,5,NA,NA,NA,NA,1,8,0,4,24,0,0,0,NA
"DWAYNEBOWE","WR","Dwayne Bowe","CLE",37,82,4.6,5,NA,0,0,0,0,0,0,3,31,0,0,0,0
"GARYBARNIDGE","TE","Gary Barnidge","CLE",10,83,4.5,7,NA,0,0,0,0,0,0,2,35,0,0,0,0
"JAYAJAYI","RB","Jay Ajayi","MIA",21,84,4.1,NA,NA,NA,NA,NA,5,41,0,NA,NA,NA,NA,NA,NA
"KYLERUDOLPH","TE","Kyle Rudolph","MIN",11,85,4,2,NA,NA,NA,NA,NA,NA,NA,2,30,0,NA,NA,NA
"DEVONTAFREEMAN","RB","Devonta Freeman","ATL",22,86,3.8,2,NA,NA,NA,NA,2,6,0,2,22,0,NA,NA,NA
"ANTHONYFASANO","TE","Anthony Fasano","TEN",12,86,3.8,2,NA,NA,NA,NA,NA,NA,NA,2,28,0,NA,NA,NA
"TRAVISBENJAMIN","WR","Travis Benjamin","CLE",38,88,3.7,6,NA,0,0,0,0,0,0,3,22,0,0,0,0
"HEATHMILLER","TE","Heath Miller","PIT",13,88,3.7,5,NA,NA,NA,NA,NA,NA,NA,2,27,0,NA,NA,NA
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",23,88,3.7,4,NA,NA,NA,NA,8,19,0,2,28,0,0,0,1
"MATTJONES","RB","Matt Jones","WAS",24,91,3.4,3,NA,NA,NA,NA,11,27,0,2,17,0,NA,NA,1
"JEREMYKERLEY","WR","Jeremy Kerley","NYJ",39,92,3.2,3,NA,NA,NA,NA,NA,NA,NA,2,22,0,0,0,NA
"CHRISTHOMPSON","RB","Chris Thompson","WAS",25,93,3.1,4,NA,NA,NA,NA,NA,NA,NA,2,21,0,0,0,NA
"DESEANJACKSON","WR","DeSean Jackson","WAS",40,94,3,6,NA,NA,NA,NA,NA,NA,NA,3,15,0,NA,NA,NA
"CHARLESJOHNSON","WR","Charles Johnson","MIN",40,94,3,2,NA,NA,NA,NA,NA,NA,NA,1,25,0,NA,NA,NA
"JULIUSTHOMAS","TE","Julius Thomas","JAX",14,96,2.9,8,NA,NA,NA,NA,NA,NA,NA,3,14,0,NA,NA,NA
"JAMESJONES","WR","James Jones","GB",42,97,2.6,3,NA,NA,NA,NA,NA,NA,NA,1,21,0,NA,NA,NA
"TEDGINN","WR","Ted Ginn Jr.","CAR",43,98,2.5,3,NA,NA,NA,NA,NA,NA,NA,1,20,0,0,0,NA
"ZACSTACY","RB","Zac Stacy","NYJ",26,99,2.4,3,NA,NA,NA,NA,1,3,0,1,16,0,NA,NA,NA
"RUEBENRANDLE","WR","Rueben Randle","NYG",44,100,2.3,2,NA,NA,NA,NA,NA,NA,NA,2,13,0,NA,NA,NA
"JULIOJONES","WR","Julio Jones","ATL",45,101,2.1,1,NA,NA,NA,NA,NA,NA,NA,1,16,0,NA,NA,NA
"ODELLBECKHAM","WR","Odell Beckham Jr.","NYG",45,101,2.1,3,NA,NA,NA,NA,NA,NA,NA,1,16,0,NA,NA,NA
"MARCELREECE","RB","Marcel Reece","OAK",27,101,2.1,NA,NA,NA,NA,NA,3,21,0,NA,NA,NA,NA,NA,NA
"JERICKMCKINNON","RB","Jerick McKinnon","MIN",27,101,2.1,2,NA,NA,NA,NA,0,0,0,2,11,0,NA,NA,NA
"MATTRYAN","QB","Matt Ryan","ATL",17,105,1.6,NA,NA,40,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CJSPILLER","RB","C.J. Spiller","NO",29,106,1.5,2,NA,NA,NA,NA,2,8,0,1,2,0,NA,NA,NA
"JAREDCOOK","TE","Jared Cook","STL",15,106,1.5,3,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"MYCHALRIVERA","TE","Mychal Rivera","OAK",16,108,1.3,1,NA,NA,NA,NA,NA,NA,NA,1,8,0,NA,NA,NA
"JORDANCAMERON","TE","Jordan Cameron","MIA",17,109,1.1,1,NA,NA,NA,NA,NA,NA,NA,1,6,0,NA,NA,NA
"CHARLESCLAY","TE","Charles Clay","BUF",17,109,1.1,1,NA,NA,NA,NA,NA,NA,NA,1,6,0,NA,NA,NA
"MYCOLEPRUITT","TE","MyCole Pruitt","MIN",17,109,1.1,2,NA,NA,NA,NA,NA,NA,NA,1,6,0,NA,NA,NA
"NICJACOBS","TE","Nic Jacobs","JAX",17,109,1.1,1,NA,NA,NA,NA,NA,NA,NA,1,6,0,NA,NA,NA
"ALFREDMORRIS","RB","Alfred Morris","WAS",30,113,1,NA,NA,NA,NA,NA,4,10,0,NA,NA,NA,NA,NA,NA
"SCOTTCHANDLER","TE","Scott Chandler","NE",21,113,1,3,NA,NA,NA,NA,NA,NA,NA,1,5,0,NA,NA,NA
"MIKEWALLACE","WR","Mike Wallace","MIN",47,115,0.9,6,NA,NA,NA,NA,NA,NA,NA,1,4,0,NA,NA,NA
"SHANEVEREEN","RB","Shane Vereen","NYG",31,116,0.8,NA,NA,NA,NA,NA,1,8,0,NA,NA,NA,NA,NA,NA
"JACOBTAMME","TE","Jacob Tamme","ATL",22,117,0.7,3,NA,NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA
"DOUGMARTIN","RB","Doug Martin","TB",32,118,0.6,NA,NA,NA,NA,NA,2,6,0,NA,NA,NA,NA,NA,NA
"MIKETOLBERT","RB","Mike Tolbert","CAR",33,119,0.5,NA,NA,NA,NA,NA,2,5,0,NA,NA,NA,NA,NA,NA
"BRIANQUICK","WR","Brian Quick","STL",48,120,0.4,2,NA,NA,NA,NA,NA,NA,NA,1,-1,0,NA,NA,NA
"TREMASON","RB","Tre Mason","STL",34,120,0.4,1,NA,NA,NA,NA,3,3,0,1,-4,0,NA,NA,NA
"SHAUNDRAUGHN","RB","Shaun Draughn","SF",34,120,0.4,NA,NA,NA,NA,NA,1,4,0,NA,NA,NA,NA,NA,NA
"MARKUSWHEATON","WR","Markus Wheaton","PIT",49,123,0.3,4,NA,NA,NA,NA,NA,NA,NA,1,-2,0,NA,NA,NA
"BLAINEGABBERT","QB","Blaine Gabbert","SF",18,124,0.28,NA,NA,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DENARDROBINSON","RB","Denard Robinson","JAX",36,125,0.2,1,NA,NA,NA,NA,1,2,0,0,0,0,NA,NA,NA
"MATTASIATA","RB","Matt Asiata","MIN",36,125,0.2,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,NA,NA,NA
"ELIMANNING","QB","Eli Manning","NYG",19,127,0.16,NA,NA,29,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIKEEVANS","WR","Mike Evans","TB",50,128,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"CARLOSHYDE","RB","Carlos Hyde","SF",38,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RASHADJENNINGS","RB","Rashad Jennings","NYG",38,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VINCENTJACKSON","WR","Vincent Jackson","TB",50,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANQUANBOLDIN","WR","Anquan Boldin","SF",50,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KENDALLWRIGHT","WR","Kendall Wright","TEN",50,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TORREYSMITH","WR","Torrey Smith","SF",50,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RODDYWHITE","WR","Roddy White","ATL",50,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LEVEONBELL","RB","Le'Veon Bell","PIT",38,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUSTINSEFERIANJENKINS","TE","Austin Seferian-Jenkins","RIA",23,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHARLESSIMS","RB","Charles Sims","TB",38,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COLINKAEPERNICK","QB","Colin Kaepernick","SF",20,128,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LARRYDONNELL","TE","Larry Donnell","NYG",23,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JAMEISWINSTON","QB","Jameis Winston","TB",20,128,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TEVINCOLEMAN","RB","Tevin Coleman","ATL",38,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VICTORCRUZ","WR","Victor Cruz","NYG",50,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DWAYNEHARRIS","WR","Dwayne Harris","NYG",50,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROBERTWOODS","WR","Robert Woods","BUF",50,128,0,1,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
"DAVIDCOBB","RB","David Cobb","TEN",38,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PIERRETHOMAS","RB","Pierre Thomas","SF",38,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORLEANSDARKWA","RB","Orleans Darkwa","NYG",38,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BISHOPSANKEY","RB","Bishop Sankey","TEN",38,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PERCYHARVIN","WR","Percy Harvin","BUF",50,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LEONARDHANKERSON","WR","Leonard Hankerson","ATL",50,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KENDALLGASKINS","RB","Kendall Gaskins","SF",38,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JORDYNELSON","WR","Jordy Nelson","GB",50,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",50,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JOSHMCCOWN","QB","Josh McCown","CLE",20,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REGGIEBUSH","RB","Reggie Bush","SF",38,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANDREWILLIAMS","RB","Andre Williams","NYG",38,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEVANTEPARKER","WR","DeVante Parker","MIA",50,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TYMONTGOMERY","WR","Ty Montgomery","GB",50,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BILALPOWELL","RB","Bilal Powell","NYJ",38,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROYHELU","RB","Roy Helu Jr.","OAK",38,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BENNYCUNNINGHAM","RB","Benny Cunningham","STL",38,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KHIRYROBINSON","RB","Khiry Robinson","NO",38,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DARRIUSHEYWARDBEY","WR","Darrius Heyward-Bey","WAR",50,128,0,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"JONASGRAY","RB","Jonas Gray","MIA",38,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WILLTYE","TE","Will Tye","NYG",23,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROBERTGRIFFIN","QB","Robert Griffin III","WAS",20,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANDREHOLMES","WR","Andre Holmes","OAK",50,128,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"JOSHGORDON","WR","Josh Gordon","CLE",50,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHRISHOGAN","WR","Chris Hogan","BUF",50,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",50,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LANDRYJONES","QB","Landry Jones","PIT",20,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REGGIEWAYNE","WR","Reggie Wayne","NE",50,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIKEVICK","QB","Mike Vick","PIT",20,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GARRETTCELEK","TE","Garrett Celek","SF",23,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CORDARRELLEPATTERSON","WR","Cordarrelle Patterson","MIN",50,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"GREGJENNINGS","WR","Greg Jennings","MIA",50,128,0,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"GENOSMITH","QB","Geno Smith","NYJ",20,128,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROBERTTURBIN","RB","Robert Turbin","CLE",38,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BOOBIEDIXON","RB","Boobie Dixon","BUF",38,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"STEVANRIDLEY","RB","Stevan Ridley","NYJ",38,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZACHMETTENBERGER","QB","Zach Mettenberger","TEN",20,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JAMESWHITE","RB","James White","NE",38,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOBYGERHART","RB","Toby Gerhart","JAX",38,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EJMANUEL","QB","EJ Manuel","BUF",20,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JALSTONFOWLER","RB","Jalston Fowler","TEN",38,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIKEDAVIS","RB","Mike Davis","SF",38,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TYLERKROFT","TE","Tyler Kroft","CIN",23,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLAKEBELL","TE","Blake Bell","SF",23,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEANMANNION","QB","Sean Mannion","STL",20,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RASHADGREENE","WR","Rashad Greene","JAX",50,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
